Date,City,Latitude,Longitude,Crime_Type,Daily_Incidents,Investigation_Status
2025-11-14,Lucknow,26.833632439180057,80.90191314572178,Vandalism,17,Open
2025-11-14,Bhopal,23.247700508971306,77.39790544196683,Burglary,13,Resolved
2025-11-15,Mumbai,19.097945797247483,72.92013082669719,Burglary,9,Open
2025-11-15,Delhi,28.72306042073105,77.0878722136724,Assault,15,Resolved
2025-11-15,Bengaluru,12.95058740785469,77.62455578420455,Assault,11,Open
2025-11-15,Chennai,13.08904065312577,80.29424965162565,Theft,7,Resolved
2025-11-15,Kolkata,22.526023270332026,88.3764937855144,Theft,8,Under Investigation
2025-11-15,Hyderabad,17.36000591584785,78.50715529503591,Vandalism,15,Resolved
2025-11-15,Ahmedabad,23.053701717148765,72.56548625913969,Theft,19,Under Investigation
2025-11-15,Jaipur,26.950936188144283,75.75127170391049,Theft,1,Resolved
2025-11-15,Lucknow,26.836923883520228,80.93253282548477,Theft,4,Open
2025-11-15,Bhopal,23.24351138816964,77.37910819652349,Fraud,18,Under Investigation
2025-11-16,Mumbai,19.078976738198254,72.88958507594435,Burglary,11,Under Investigation
2025-11-16,Delhi,28.729766609605754,77.12917867472082,Burglary,19,Open
2025-11-16,Bengaluru,12.982882141915379,77.57856531284605,Assault,13,Resolved
2025-11-16,Chennai,13.041163814747248,80.2610492999615,Fraud,7,Under Investigation
2025-11-16,Kolkata,22.526881482286463,88.39888305577244,Theft,1,Under Investigation
2025-11-16,Hyderabad,17.36609811717942,78.52326743336931,Fraud,1,Under Investigation
2025-11-16,Ahmedabad,23.069735841633783,72.58231619592598,Fraud,2,Under Investigation
2025-11-16,Jaipur,26.902961852072668,75.8311268739324,Assault,13,Open
2025-11-16,Lucknow,26.869053392664593,80.98198597452945,Burglary,7,Open
2025-11-16,Bhopal,23.217629307350855,77.40097601588646,Theft,0,Under Investigation
2025-11-17,Mumbai,19.08236514571451,72.88132204279118,Vandalism,16,Under Investigation
2025-11-17,Delhi,28.685997714999214,77.1060240724315,Vandalism,14,Open
2025-11-17,Bengaluru,12.965675360693714,77.5509906332944,Vandalism,0,Open
2025-11-17,Chennai,13.086348763871863,80.25319161701823,Fraud,14,Resolved
2025-11-17,Kolkata,22.575747492394253,88.32991255382218,Vandalism,2,Resolved
2025-11-17,Hyderabad,17.385591044356833,78.46976986771676,Fraud,4,Under Investigation
2025-11-17,Ahmedabad,22.980637951061055,72.58678057240775,Theft,12,Resolved
2025-11-17,Jaipur,26.8912483115039,75.82943939314794,Vandalism,9,Resolved
2025-11-17,Lucknow,26.82957156174517,80.97002995220211,Assault,12,Open
2025-11-17,Bhopal,23.273566223797808,77.42011467790974,Fraud,9,Open
2025-11-18,Mumbai,19.02633395916857,72.87674472393219,Burglary,7,Resolved
2025-11-18,Delhi,28.733166511132065,77.09204860645956,Theft,6,Resolved
2025-11-18,Bengaluru,12.94407908663336,77.62635262160634,Theft,15,Under Investigation
2025-11-18,Chennai,13.098041836191557,80.26047354977872,Burglary,14,Resolved
2025-11-18,Kolkata,22.564160682018983,88.38706799325776,Assault,0,Open
2025-11-18,Hyderabad,17.345513434759734,78.52755881423948,Theft,5,Open
2025-11-18,Ahmedabad,23.000411414533037,72.58551305125621,Fraud,4,Under Investigation
2025-11-18,Jaipur,26.893550404356652,75.74930739850242,Fraud,13,Resolved
2025-11-18,Lucknow,26.8478426419122,80.99444653950806,Vandalism,13,Under Investigation
2025-11-18,Bhopal,23.267645211994477,77.44119276168803,Assault,11,Under Investigation
2025-11-19,Mumbai,19.037071335896794,72.83302651777616,Vandalism,0,Open
2025-11-19,Delhi,28.705954173947962,77.06167971889712,Theft,7,Open
2025-11-19,Bengaluru,12.922647020833255,77.58982636132679,Vandalism,0,Resolved
2025-11-19,Chennai,13.038829444596647,80.27033051949192,Vandalism,16,Resolved
2025-11-19,Kolkata,22.568920530374758,88.40015393851192,Fraud,12,Open
2025-11-19,Hyderabad,17.373755702645024,78.4810036740403,Burglary,11,Open
2025-11-19,Ahmedabad,23.06413621896874,72.58476512023684,Burglary,1,Open
2025-11-19,Jaipur,26.959673468847605,75.77039579337726,Theft,9,Resolved
2025-11-19,Lucknow,26.856737689593846,80.97627137017332,Fraud,10,Open
2025-11-19,Bhopal,23.29559872466186,77.45863413055406,Vandalism,17,Under Investigation
2025-11-20,Mumbai,19.072939404646558,72.9053337311846,Fraud,12,Open
2025-11-20,Delhi,28.695755811424515,77.12517716799364,Assault,11,Open
2025-11-20,Bengaluru,12.960243085722322,77.59684830040021,Theft,15,Open
2025-11-20,Chennai,13.082593075906491,80.27869304917282,Theft,15,Open
2025-11-20,Kolkata,22.617251267767966,88.40455754676321,Assault,19,Resolved
2025-11-20,Hyderabad,17.404005841210058,78.43790697717927,Vandalism,0,Resolved
2025-11-20,Ahmedabad,23.0689002764373,72.5728398456196,Assault,10,Open
2025-11-20,Jaipur,26.95045430213173,75.75015404539171,Fraud,5,Open
2025-11-20,Lucknow,26.880191695937587,80.89918722648966,Burglary,2,Under Investigation
2025-11-20,Bhopal,23.248452825524193,77.43665565523753,Theft,18,Resolved
2025-11-21,Mumbai,19.08188456983541,72.82826158217497,Fraud,5,Under Investigation
2025-11-21,Delhi,28.6961813484935,77.0596389632357,Vandalism,10,Under Investigation
2025-11-21,Bengaluru,12.975010197743103,77.62708514988107,Fraud,12,Under Investigation
2025-11-21,Chennai,13.040975706645796,80.250380603904,Burglary,8,Under Investigation
2025-11-21,Kolkata,22.59283482534187,88.33197231646449,Burglary,12,Under Investigation
2025-11-21,Hyderabad,17.402410575573168,78.5342933664361,Assault,10,Resolved
2025-11-21,Ahmedabad,23.07093728119051,72.53249071533213,Theft,13,Open
2025-11-21,Jaipur,26.915821629244558,75.80814574986246,Fraud,18,Under Investigation
2025-11-21,Lucknow,26.798178615114125,80.97090551028629,Fraud,2,Under Investigation
2025-11-21,Bhopal,23.24405039760928,77.44064076053102,Theft,0,Under Investigation
2025-11-22,Mumbai,19.047758753938773,72.91551034284471,Assault,18,Open
2025-11-22,Delhi,28.677633824772396,77.06467778679766,Vandalism,19,Resolved
2025-11-22,Bengaluru,13.018953283736316,77.58797347601995,Theft,4,Under Investigation
2025-11-22,Chennai,13.064529603875496,80.28542635518775,Fraud,18,Under Investigation
2025-11-22,Kolkata,22.583896843396268,88.39307942872473,Fraud,0,Under Investigation
2025-11-22,Hyderabad,17.38553032961994,78.45023809578122,Fraud,5,Resolved
2025-11-22,Ahmedabad,23.068536296215605,72.60343100750687,Burglary,4,Resolved
2025-11-22,Jaipur,26.933986822693956,75.81003128868176,Assault,5,Resolved
2025-11-22,Lucknow,26.859315786603126,80.90582435350362,Fraud,4,Resolved
2025-11-22,Bhopal,23.278587397762024,77.36287135495813,Vandalism,10,Open
2025-11-23,Mumbai,19.093671182241412,72.85021444543912,Fraud,10,Resolved
2025-11-23,Delhi,28.72806521800116,77.08530771851493,Theft,8,Under Investigation
2025-11-23,Bengaluru,13.005146619358577,77.6429401074508,Assault,17,Open
2025-11-23,Chennai,13.095244483538666,80.29527823202136,Theft,11,Resolved
2025-11-23,Kolkata,22.612267377333385,88.37692077423372,Fraud,10,Under Investigation
2025-11-23,Hyderabad,17.344696908599147,78.52946404145756,Vandalism,17,Resolved
2025-11-23,Ahmedabad,23.041434044082298,72.6084092879447,Burglary,10,Under Investigation
2025-11-23,Jaipur,26.874509301405897,75.7733750738198,Theft,12,Open
2025-11-23,Lucknow,26.851142321101076,80.94018753249048,Burglary,5,Under Investigation
2025-11-23,Bhopal,23.30306672510807,77.40087060646498,Vandalism,9,Resolved
2025-11-24,Mumbai,19.115748598076458,72.83140871652839,Fraud,1,Under Investigation
2025-11-24,Delhi,28.750482652748552,77.09643611137922,Burglary,14,Resolved
2025-11-24,Bengaluru,13.000466824244441,77.54622312540175,Theft,11,Open
2025-11-24,Chennai,13.112046360340631,80.29366862290819,Vandalism,4,Resolved
2025-11-24,Kolkata,22.532489145883407,88.32520795920314,Vandalism,6,Under Investigation
2025-11-24,Hyderabad,17.345112962311227,78.49774318663715,Theft,10,Under Investigation
2025-11-24,Ahmedabad,23.06369125601246,72.55199426802278,Burglary,18,Open
2025-11-24,Jaipur,26.943824637391888,75.82834594437689,Theft,19,Resolved
2025-11-24,Lucknow,26.808441459856706,80.98283198660728,Fraud,11,Open
2025-11-24,Bhopal,23.260724043275573,77.44319058855794,Vandalism,2,Open
2025-11-25,Mumbai,19.059059502674092,72.8280121994283,Assault,2,Open
2025-11-25,Delhi,28.725361462223344,77.10391591933116,Vandalism,3,Under Investigation
2025-11-25,Bengaluru,12.927950239272842,77.64089959548558,Assault,7,Resolved
2025-11-25,Chennai,13.050203004649598,80.3130530269464,Burglary,18,Under Investigation
2025-11-25,Kolkata,22.55205027324619,88.37441251266583,Assault,10,Open
2025-11-25,Hyderabad,17.380818738397398,78.47731797539764,Theft,2,Open
2025-11-25,Ahmedabad,23.040258720544223,72.54877040066364,Burglary,4,Open
2025-11-25,Jaipur,26.91396961582518,75.7523666854084,Fraud,12,Resolved
2025-11-25,Lucknow,26.826496498351894,80.90903864504334,Assault,7,Open
2025-11-25,Bhopal,23.23226179447341,77.42996154998748,Burglary,17,Open
2025-11-26,Mumbai,19.104833741698773,72.92542462516201,Assault,15,Open
2025-11-26,Delhi,28.662971388040702,77.10308390476033,Burglary,14,Resolved
2025-11-26,Bengaluru,13.017353854457543,77.59085553249929,Vandalism,7,Open
2025-11-26,Chennai,13.06186721381798,80.23575866684509,Vandalism,16,Resolved
2025-11-26,Kolkata,22.582877545276986,88.38007434371849,Burglary,12,Under Investigation
2025-11-26,Hyderabad,17.361787460289364,78.45786201292049,Fraud,7,Under Investigation
2025-11-26,Ahmedabad,22.992540835139586,72.53839974394627,Theft,11,Under Investigation
2025-11-26,Jaipur,26.88582124828634,75.77746068477713,Fraud,18,Open
2025-11-26,Lucknow,26.85175714873305,80.93282689721521,Theft,12,Resolved
2025-11-26,Bhopal,23.290518957289468,77.42783984155065,Theft,5,Open
2025-11-27,Mumbai,19.103132551274484,72.86418800525306,Assault,3,Resolved
2025-11-27,Delhi,28.69395366664858,77.11308948392471,Burglary,8,Open
2025-11-27,Bengaluru,13.021149912858744,77.55852316507928,Assault,3,Resolved
2025-11-27,Chennai,13.075502789532733,80.28302470189571,Fraud,13,Resolved
2025-11-27,Kolkata,22.57822119392693,88.33396659422692,Assault,0,Resolved
2025-11-27,Hyderabad,17.37099618628056,78.5284756200116,Burglary,0,Open
2025-11-27,Ahmedabad,22.99864289698684,72.61162599399637,Assault,14,Open
2025-11-27,Jaipur,26.88555094496625,75.77092538958543,Theft,12,Resolved
2025-11-27,Lucknow,26.889638424144852,80.9570562581302,Vandalism,18,Resolved
2025-11-27,Bhopal,23.298223569070906,77.38133549058189,Fraud,14,Under Investigation
2025-11-28,Mumbai,19.045003452009986,72.87614937684539,Theft,12,Resolved
2025-11-28,Delhi,28.693796006322025,77.13608707355861,Vandalism,7,Open
2025-11-28,Bengaluru,12.933180559206324,77.6189929069325,Burglary,8,Resolved
2025-11-28,Chennai,13.036905944610947,80.31324883833925,Fraud,16,Resolved
2025-11-28,Kolkata,22.54472730049542,88.34993715028094,Fraud,14,Resolved
2025-11-28,Hyderabad,17.361380866152768,78.44463363550459,Assault,3,Open
2025-11-28,Ahmedabad,23.051572170374094,72.59536643474758,Theft,11,Open
2025-11-28,Jaipur,26.933452685632904,75.82171891768166,Vandalism,5,Under Investigation
2025-11-28,Lucknow,26.876792078498053,80.98439349605171,Fraud,17,Under Investigation
2025-11-28,Bhopal,23.24151975413137,77.44016260408225,Assault,1,Open
2025-11-29,Mumbai,19.07116841182041,72.85294142111964,Vandalism,17,Resolved
2025-11-29,Delhi,28.719211821169967,77.06840894843914,Burglary,19,Under Investigation
2025-11-29,Bengaluru,12.95631335100338,77.56709442146126,Burglary,14,Resolved
2025-11-29,Chennai,13.108818526415632,80.25221661070141,Vandalism,19,Resolved
2025-11-29,Kolkata,22.528244375862545,88.40141283828247,Theft,13,Open
2025-11-29,Hyderabad,17.34722208101832,78.44897044986905,Theft,14,Resolved
2025-11-29,Ahmedabad,23.061447556734628,72.56380384137803,Assault,18,Open
2025-11-29,Jaipur,26.91149773364981,75.79210738991198,Burglary,12,Resolved
2025-11-29,Lucknow,26.848377155409022,80.96493352195209,Burglary,15,Under Investigation
2025-11-29,Bhopal,23.27612666550832,77.41176255223404,Burglary,4,Resolved
2025-11-30,Mumbai,19.044814840965813,72.8476403813153,Assault,4,Under Investigation
2025-11-30,Delhi,28.681044151459663,77.08429848450372,Assault,16,Resolved
2025-11-30,Bengaluru,12.95527809739944,77.58390544720463,Vandalism,7,Under Investigation
2025-11-30,Chennai,13.095628231139981,80.25298502379346,Burglary,6,Open
2025-11-30,Kolkata,22.542923866505806,88.31956685638393,Theft,0,Open
2025-11-30,Hyderabad,17.33989577947607,78.51641539345668,Burglary,6,Under Investigation
2025-11-30,Ahmedabad,23.06934620144049,72.53140469764762,Fraud,10,Resolved
2025-11-30,Jaipur,26.910316778330113,75.76898248232908,Burglary,16,Resolved
2025-11-30,Lucknow,26.875970906150034,80.92764867373522,Vandalism,0,Open
2025-11-30,Bhopal,23.211012105321217,77.44451087041905,Assault,6,Open
2025-12-01,Mumbai,19.10808845850934,72.91841048735041,Assault,1,Open
2025-12-01,Delhi,28.718821469220636,77.12050249124721,Fraud,9,Resolved
2025-12-01,Bengaluru,12.936882099226445,77.60782117287059,Assault,1,Under Investigation
2025-12-01,Chennai,13.110534940002339,80.28587131755052,Assault,12,Open
2025-12-01,Kolkata,22.57069432872165,88.40142142226732,Assault,6,Under Investigation
2025-12-01,Hyderabad,17.359172960427554,78.50446637337508,Assault,19,Resolved
2025-12-01,Ahmedabad,23.009877330857105,72.52672289951299,Theft,15,Open
2025-12-01,Jaipur,26.897857407244633,75.7828807048955,Fraud,8,Open
2025-12-01,Lucknow,26.848176639002144,80.98265670801176,Fraud,18,Open
2025-12-01,Bhopal,23.22719969777922,77.38070260046929,Burglary,6,Resolved
2025-12-02,Mumbai,19.055934757806494,72.8820504630817,Fraud,15,Resolved
2025-12-02,Delhi,28.735285084676725,77.13555932847221,Theft,7,Resolved
2025-12-02,Bengaluru,12.960456431000598,77.55169375180533,Fraud,13,Open
2025-12-02,Chennai,13.042870762044656,80.23058268064801,Fraud,15,Resolved
2025-12-02,Kolkata,22.617166407572686,88.40577594592709,Assault,4,Resolved
2025-12-02,Hyderabad,17.387147145390813,78.48005811359792,Theft,7,Resolved
2025-12-02,Ahmedabad,23.06413462504152,72.5567905150941,Assault,12,Resolved
2025-12-02,Jaipur,26.92588068847748,75.82287063453846,Theft,12,Open
2025-12-02,Lucknow,26.89470127357621,80.97242639851375,Theft,3,Open
2025-12-02,Bhopal,23.283051304619896,77.44971386113752,Theft,13,Resolved
2025-12-03,Mumbai,19.030300601844477,72.88492397374597,Assault,18,Resolved
2025-12-03,Delhi,28.739845588778245,77.06194409490806,Assault,6,Open
2025-12-03,Bengaluru,12.933081808637017,77.59981167986686,Theft,2,Open
2025-12-03,Chennai,13.069261024199625,80.26638905142057,Theft,19,Under Investigation
2025-12-03,Kolkata,22.606177149258066,88.37862836329977,Burglary,2,Under Investigation
2025-12-03,Hyderabad,17.364036985521967,78.44409543586058,Vandalism,7,Under Investigation
2025-12-03,Ahmedabad,23.028393466959805,72.55903929293996,Fraud,10,Open
2025-12-03,Jaipur,26.93139568653464,75.81177274190934,Vandalism,4,Resolved
2025-12-03,Lucknow,26.86645268351604,80.97165421189385,Burglary,15,Resolved
2025-12-03,Bhopal,23.308906066246074,77.37101690698255,Burglary,13,Open
2025-12-04,Mumbai,19.084700805698972,72.92415441692674,Assault,4,Resolved
2025-12-04,Delhi,28.67018728633826,77.09511656955651,Burglary,8,Open
2025-12-04,Bengaluru,12.947393393321299,77.61574716856066,Theft,17,Open
2025-12-04,Chennai,13.11709122049292,80.26419298814616,Theft,6,Resolved
2025-12-04,Kolkata,22.534572434374528,88.34193058890983,Burglary,1,Under Investigation
2025-12-04,Hyderabad,17.335319098494185,78.49732421362683,Assault,16,Resolved
2025-12-04,Ahmedabad,22.985985960548387,72.58043947270718,Fraud,17,Under Investigation
2025-12-04,Jaipur,26.897906068768886,75.78986519333884,Theft,18,Resolved
2025-12-04,Lucknow,26.86391601542348,80.95474563628981,Assault,12,Open
2025-12-04,Bhopal,23.236066065134594,77.41508179588239,Fraud,3,Under Investigation
2025-12-05,Mumbai,19.115499158195448,72.87341598461133,Vandalism,18,Resolved
2025-12-05,Delhi,28.692354697565055,77.10844787313448,Theft,18,Under Investigation
2025-12-05,Bengaluru,12.940914302471914,77.61582248252476,Burglary,11,Under Investigation
2025-12-05,Chennai,13.091267549939499,80.30261401901303,Fraud,13,Under Investigation
2025-12-05,Kolkata,22.599043868106722,88.36067989917103,Burglary,11,Under Investigation
2025-12-05,Hyderabad,17.341104070486246,78.51244317062508,Burglary,4,Under Investigation
2025-12-05,Ahmedabad,22.99277923216347,72.56128759010376,Fraud,17,Resolved
2025-12-05,Jaipur,26.96148227746061,75.80448942598015,Assault,14,Resolved
2025-12-05,Lucknow,26.81775320525795,80.94750200923455,Assault,4,Resolved
2025-12-05,Bhopal,23.249225052993243,77.40115747818966,Assault,13,Under Investigation
2025-12-06,Mumbai,19.07272639847686,72.91066507442154,Vandalism,12,Resolved
2025-12-06,Delhi,28.733145477269563,77.11674554370651,Fraud,4,Under Investigation
2025-12-06,Bengaluru,13.01315365046177,77.5474681673119,Burglary,15,Open
2025-12-06,Chennai,13.130991282743718,80.22155595385145,Theft,14,Under Investigation
2025-12-06,Kolkata,22.617740030113577,88.34324856801894,Vandalism,11,Resolved
2025-12-06,Hyderabad,17.401644661923203,78.48399792820534,Vandalism,9,Open
2025-12-06,Ahmedabad,23.01802458839013,72.54829378949539,Burglary,1,Open
2025-12-06,Jaipur,26.92706332835227,75.81062999474885,Vandalism,12,Resolved
2025-12-06,Lucknow,26.864161410729242,80.96250823856485,Vandalism,5,Resolved
2025-12-06,Bhopal,23.28281099489845,77.39542629614034,Fraud,9,Open
2025-12-07,Mumbai,19.079688239991725,72.9174432537719,Assault,18,Resolved
2025-12-07,Delhi,28.68689166956085,77.08487079837838,Fraud,10,Open
2025-12-07,Bengaluru,12.965014652809536,77.55689210081125,Burglary,18,Resolved
2025-12-07,Chennai,13.084473829765102,80.24389114838542,Fraud,17,Resolved
2025-12-07,Kolkata,22.58398276457161,88.38231459440638,Theft,15,Resolved
2025-12-07,Hyderabad,17.359571250686074,78.48411993166825,Fraud,11,Under Investigation
2025-12-07,Ahmedabad,23.045086574396908,72.59675919859498,Assault,10,Under Investigation
2025-12-07,Jaipur,26.91208016167219,75.81752506511494,Fraud,13,Open
2025-12-07,Lucknow,26.803208103055802,80.98466602573313,Fraud,10,Resolved
2025-12-07,Bhopal,23.231551697715897,77.46164633789466,Theft,9,Open
2025-12-08,Mumbai,19.044697866088917,72.90475537016269,Burglary,3,Under Investigation
2025-12-08,Delhi,28.654841286167553,77.10872202221552,Fraud,11,Open
2025-12-08,Bengaluru,12.998309389122484,77.60188914683796,Assault,19,Resolved
2025-12-08,Chennai,13.085789061661771,80.23054633391102,Assault,12,Resolved
2025-12-08,Kolkata,22.5423387337052,88.33276826938013,Burglary,0,Under Investigation
2025-12-08,Hyderabad,17.391017179321437,78.44619462932792,Burglary,8,Resolved
2025-12-08,Ahmedabad,23.048844472404895,72.60071356214429,Burglary,11,Resolved
2025-12-08,Jaipur,26.957512328173493,75.75149326054284,Vandalism,5,Open
2025-12-08,Lucknow,26.801333367236506,80.9108816745189,Burglary,9,Under Investigation
2025-12-08,Bhopal,23.256792540653354,77.40521973826688,Vandalism,6,Open
2025-12-09,Mumbai,19.05996590936982,72.92334144015392,Theft,16,Open
2025-12-09,Delhi,28.75307615240801,77.12070956971165,Assault,7,Open
